Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
29/01/23,Lazio,Fiorentina,1,1,D,1,0,H,,13,17,1,6,12,17,3,4,2,3,0,0,2223
29/01/23,Napoli,Roma,2,1,H,1,0,H,,11,11,6,3,8,14,3,8,1,2,0,0,2223
30/01/23,Udinese,Verona,1,1,D,1,1,D,,26,10,8,2,9,11,14,6,1,3,0,0,2223
04/02/23,Cremonese,Lecce,0,2,A,0,0,D,,12,9,3,4,12,15,4,8,1,2,0,0,2223
04/02/23,Roma,Empoli,2,0,H,2,0,H,,12,11,6,2,10,18,7,7,2,1,0,0,2223
04/02/23,Sassuolo,Atalanta,1,0,H,0,0,D,,18,7,8,2,12,13,2,7,5,1,0,2,2223
05/02/23,Spezia,Napoli,0,3,A,0,0,D,,9,12,3,5,19,18,3,6,3,2,0,0,2223
05/02/23,Torino,Udinese,1,0,H,0,0,D,,11,11,3,3,13,8,6,5,1,1,0,0,2223
05/02/23,Fiorentina,Bologna,1,2,A,1,1,D,,18,11,6,7,10,25,5,3,2,4,0,0,2223
05/02/23,Inter,Milan,1,0,H,1,0,H,,15,4,4,0,13,14,8,0,2,5,0,0,2223
06/02/23,Verona,Lazio,1,1,D,0,1,A,,15,9,4,2,16,12,6,5,4,1,0,0,2223
06/02/23,Monza,Sampdoria,2,2,D,1,1,D,,17,11,5,6,12,12,9,3,2,4,0,0,2223
07/02/23,Salernitana,Juventus,0,3,A,0,2,A,,10,17,1,5,9,12,6,3,1,1,0,0,2223
10/02/23,Milan,Torino,1,0,H,0,0,D,,9,12,4,2,10,20,3,8,1,4,0,0,2223
11/02/23,Empoli,Spezia,2,2,D,0,2,A,,25,9,8,3,10,13,7,3,1,5,1,1,2223
11/02/23,Lecce,Roma,1,1,D,1,1,D,,8,12,3,5,24,8,3,7,4,1,0,0,2223
11/02/23,Lazio,Atalanta,0,2,A,0,1,A,,13,23,5,10,12,14,5,7,1,2,0,0,2223
12/02/23,Udinese,Sassuolo,2,2,D,2,2,D,,17,6,8,1,12,8,10,7,2,2,0,0,2223
12/02/23,Bologna,Monza,0,1,A,0,1,A,,12,5,3,4,15,18,3,2,1,4,0,0,2223
12/02/23,Juventus,Fiorentina,1,0,H,1,0,H,,7,11,3,2,11,17,5,6,5,2,0,0,2223
12/02/23,Napoli,Cremonese,3,0,H,1,0,H,,15,6,10,1,7,7,9,7,0,2,0,0,2223
13/02/23,Verona,Salernitana,1,0,H,1,0,H,,14,8,4,3,14,21,5,1,2,3,0,0,2223
13/02/23,Sampdoria,Inter,0,0,D,0,0,D,,7,25,2,5,13,11,3,7,3,1,0,0,2223
17/02/23,Sassuolo,Napoli,0,2,A,0,2,A,,11,15,2,4,12,10,1,3,2,2,0,0,2223
18/02/23,Sampdoria,Bologna,1,2,A,0,1,A,,9,12,4,5,13,13,1,8,3,1,0,0,2223
18/02/23,Monza,Milan,0,1,A,0,1,A,,11,14,5,8,10,18,10,3,4,2,0,0,2223
18/02/23,Inter,Udinese,3,1,H,1,1,D,,19,9,7,1,15,14,3,8,2,2,0,0,2223
19/02/23,Atalanta,Lecce,1,2,A,0,1,A,,20,4,10,2,10,12,6,1,3,3,0,0,2223
19/02/23,Fiorentina,Empoli,1,1,D,0,1,A,,27,5,4,3,8,15,13,1,1,5,0,0,2223
19/02/23,Salernitana,Lazio,0,2,A,0,0,D,,9,21,2,7,10,7,2,9,5,1,1,0,2223
19/02/23,Spezia,Juventus,0,2,A,0,1,A,,18,15,7,3,8,9,7,4,2,2,0,0,2223
19/02/23,Roma,Verona,1,0,H,1,0,H,,9,7,5,1,15,19,5,1,1,2,0,0,2223
20/02/23,Torino,Cremonese,2,2,D,1,0,H,,16,11,6,2,9,12,5,1,3,1,0,0,2223
25/02/23,Empoli,Napoli,0,2,A,0,2,A,,9,19,2,6,10,9,4,13,2,1,0,1,2223
25/02/23,Lecce,Sassuolo,0,1,A,0,0,D,,16,7,0,3,17,7,4,7,2,2,0,0,2223
26/02/23,Bologna,Inter,1,0,H,0,0,D,,14,13,5,4,7,14,1,6,1,2,0,0,2223
26/02/23,Salernitana,Monza,3,0,H,0,0,D,,12,14,5,3,12,16,1,3,2,4,0,1,2223
26/02/23,Udinese,Spezia,2,2,D,1,1,D,,15,9,6,2,11,16,5,2,2,2,0,0,2223
26/02/23,Milan,Atalanta,2,0,H,1,0,H,,13,3,3,0,11,11,4,3,3,2,0,0,2223
27/02/23,Verona,Fiorentina,0,3,A,0,2,A,,12,16,3,7,15,11,4,2,3,3,0,0,2223
27/02/23,Lazio,Sampdoria,1,0,H,0,0,D,,15,8,4,2,10,13,8,3,2,2,0,0,2223
28/02/23,Cremonese,Roma,2,1,H,1,0,H,,6,10,2,3,17,11,3,3,3,2,0,0,2223
28/02/23,Juventus,Torino,4,2,H,2,2,D,,13,8,6,3,5,13,3,7,0,2,0,0,2223
03/03/23,Napoli,Lazio,0,1,A,0,0,D,,14,5,2,2,13,8,8,3,2,2,0,0,2223
04/03/23,Monza,Empoli,2,1,H,1,0,H,,10,18,3,3,10,12,1,8,2,3,0,0,2223
04/03/23,Atalanta,Udinese,0,0,D,0,0,D,,17,5,5,1,12,12,12,3,2,3,0,0,2223
04/03/23,Fiorentina,Milan,2,1,H,0,0,D,,16,8,8,6,12,17,11,5,3,3,0,0,2223
05/03/23,Spezia,Verona,0,0,D,0,0,D,,20,11,4,3,6,7,9,5,2,1,1,0,2223
05/03/23,Sampdoria,Salernitana,0,0,D,0,0,D,,9,10,3,4,18,13,2,6,3,4,0,0,2223
05/03/23,Inter,Lecce,2,0,H,1,0,H,,14,11,4,1,10,11,6,4,0,0,0,0,2223
05/03/23,Roma,Juventus,1,0,H,0,0,D,,6,14,2,5,11,10,2,6,3,2,0,1,2223
06/03/23,Sassuolo,Cremonese,3,2,H,2,0,H,,13,13,7,6,11,9,4,3,1,4,0,0,2223
06/03/23,Torino,Bologna,1,0,H,1,0,H,,12,11,5,1,9,10,3,3,2,2,0,0,2223
10/03/23,Spezia,Inter,2,1,H,0,0,D,,4,28,2,7,11,9,1,13,3,0,0,0,2223
11/03/23,Empoli,Udinese,0,1,A,0,0,D,,17,14,3,4,12,13,11,5,2,4,0,0,2223
11/03/23,Napoli,Atalanta,2,0,H,0,0,D,,18,6,6,3,12,11,10,4,1,2,0,0,2223
11/03/23,Bologna,Lazio,0,0,D,0,0,D,,16,5,2,2,11,8,5,2,2,3,0,0,2223
12/03/23,Lecce,Torino,0,2,A,0,2,A,,13,4,1,2,16,17,9,1,3,3,0,0,2223
12/03/23,Cremonese,Fiorentina,0,2,A,0,1,A,,16,10,5,3,10,17,1,6,1,2,0,0,2223
12/03/23,Verona,Monza,1,1,D,0,0,D,,8,9,3,3,17,12,7,2,2,0,0,0,2223
12/03/23,Roma,Sassuolo,3,4,A,1,3,A,,17,19,7,10,11,18,7,2,4,2,1,0,2223
12/03/23,Juventus,Sampdoria,4,2,H,2,2,D,,24,9,8,3,10,10,11,3,1,1,0,0,2223
13/03/23,Milan,Salernitana,1,1,D,1,0,H,,24,6,4,3,15,13,6,4,2,3,0,0,2223
17/03/23,Sassuolo,Spezia,1,0,H,0,0,D,,15,11,6,1,10,13,3,3,0,2,0,0,2223
17/03/23,Atalanta,Empoli,2,1,H,0,1,A,,27,5,6,2,11,10,13,2,3,2,0,0,2223
18/03/23,Monza,Cremonese,1,1,D,0,0,D,,15,8,7,2,12,12,8,4,3,5,0,0,2223
18/03/23,Salernitana,Bologna,2,2,D,1,1,D,,14,10,4,2,8,16,5,4,0,1,0,0,2223
18/03/23,Udinese,Milan,3,1,H,2,1,H,,14,10,5,6,16,9,5,6,4,2,0,0,2223
19/03/23,Sampdoria,Verona,3,1,H,2,0,H,,11,16,4,6,10,11,5,8,3,2,0,0,2223
19/03/23,Fiorentina,Lecce,1,0,H,1,0,H,,18,8,3,2,14,21,1,3,1,3,0,0,2223
19/03/23,Torino,Napoli,0,4,A,0,2,A,,12,12,2,6,14,14,5,4,1,1,0,0,2223
19/03/23,Lazio,Roma,1,0,H,0,0,D,,12,8,5,3,18,13,5,2,4,4,1,2,2223
19/03/23,Inter,Juventus,0,1,A,0,1,A,,18,7,3,3,6,18,6,4,3,4,1,1,2223
01/04/23,Cremonese,Atalanta,1,3,A,0,1,A,,15,12,4,4,13,10,0,6,3,2,0,0,2223
01/04/23,Inter,Fiorentina,0,1,A,0,0,D,,16,19,3,3,8,7,10,8,2,3,0,0,2223
01/04/23,Juventus,Verona,1,0,H,0,0,D,,10,9,2,3,14,22,3,5,1,2,0,0,2223
02/04/23,Bologna,Udinese,3,0,H,2,0,H,,11,15,4,5,17,10,2,7,1,1,0,0,2223
02/04/23,Monza,Lazio,0,2,A,0,1,A,,11,8,3,4,13,8,8,3,5,2,0,0,2223
02/04/23,Spezia,Salernitana,1,1,D,0,1,A,,14,12,3,2,12,12,9,5,0,1,0,0,2223
02/04/23,Roma,Sampdoria,3,0,H,0,0,D,,28,6,11,3,11,13,10,3,3,5,0,1,2223
02/04/23,Napoli,Milan,0,4,A,0,2,A,,20,14,4,8,11,9,10,4,1,2,0,0,2223
03/04/23,Empoli,Lecce,1,0,H,0,0,D,,14,5,7,0,10,15,3,4,3,2,1,0,2223
03/04/23,Sassuolo,Torino,1,1,D,1,0,H,,12,16,4,2,12,9,6,7,1,1,0,0,2223
07/04/23,Salernitana,Inter,1,1,D,0,1,A,,11,25,3,11,14,10,2,8,2,2,0,0,2223
07/04/23,Lecce,Napoli,1,2,A,0,1,A,,11,9,3,3,12,9,5,4,2,1,0,0,2223
07/04/23,Milan,Empoli,0,0,D,0,0,D,,23,2,4,1,11,8,9,0,2,2,0,0,2223
08/04/23,Udinese,Monza,2,2,D,1,0,H,,14,12,5,5,12,21,4,2,1,3,0,0,2223
08/04/23,Fiorentina,Spezia,1,1,D,1,1,D,,19,4,4,3,12,29,8,4,0,7,0,0,2223
08/04/23,Atalanta,Bologna,0,2,A,0,0,D,,15,13,6,6,6,5,6,0,3,2,0,0,2223
08/04/23,Sampdoria,Cremonese,2,3,A,1,1,D,,13,17,9,4,14,15,3,3,2,3,0,0,2223
08/04/23,Torino,Roma,0,1,A,0,1,A,,7,9,1,1,10,6,7,4,3,1,0,0,2223
08/04/23,Verona,Sassuolo,2,1,H,0,1,A,,11,17,3,5,12,14,4,10,3,4,0,0,2223
08/04/23,Lazio,Juventus,2,1,H,1,1,D,,9,11,4,4,11,15,6,6,2,5,0,0,2223
14/04/23,Cremonese,Empoli,1,0,H,1,0,H,,14,15,5,1,11,9,3,8,1,0,0,0,2223
14/04/23,Spezia,Lazio,0,3,A,0,1,A,,6,13,2,7,12,7,2,3,3,4,1,0,2223
15/04/23,Bologna,Milan,1,1,D,1,1,D,,6,19,2,5,12,17,2,6,3,4,0,0,2223
15/04/23,Napoli,Verona,0,0,D,0,0,D,,9,5,1,2,11,16,4,0,1,4,0,0,2223
15/04/23,Inter,Monza,0,1,A,0,0,D,,25,7,6,2,13,4,5,2,2,2,0,0,2223
16/04/23,Lecce,Sampdoria,1,1,D,1,0,H,,30,8,11,2,16,12,11,8,1,4,0,0,2223
16/04/23,Torino,Salernitana,1,1,D,0,1,A,,16,8,5,1,14,14,4,2,0,1,0,0,2223
16/04/23,Sassuolo,Juventus,1,0,H,0,0,D,,11,13,4,3,10,5,10,13,0,1,0,0,2223
16/04/23,Roma,Udinese,3,0,H,1,0,H,,12,10,7,2,18,11,6,2,1,4,0,0,2223
17/04/23,Fiorentina,Atalanta,1,1,D,0,1,A,,18,6,7,1,8,20,5,1,1,3,0,0,2223
21/04/23,Verona,Bologna,2,1,H,1,0,H,,9,17,5,7,11,11,4,2,2,4,0,0,2223
22/04/23,Salernitana,Sassuolo,3,0,H,2,0,H,,13,11,5,2,11,15,4,8,1,2,0,0,2223
22/04/23,Lazio,Torino,0,1,A,0,1,A,,10,7,5,3,13,13,3,4,2,4,0,0,2223
22/04/23,Sampdoria,Spezia,1,1,D,1,0,H,,13,19,3,7,9,11,9,9,1,1,0,0,2223
23/04/23,Empoli,Inter,0,3,A,0,0,D,,11,16,3,4,6,13,5,4,1,1,0,0,2223
23/04/23,Monza,Fiorentina,3,2,H,2,2,D,,13,10,5,5,18,15,5,3,3,3,0,0,2223
23/04/23,Udinese,Cremonese,3,0,H,3,0,H,,17,12,9,2,13,11,3,8,2,3,0,0,2223
23/04/23,Milan,Lecce,2,0,H,1,0,H,,8,9,5,4,6,10,4,2,1,0,0,0,2223
23/04/23,Juventus,Napoli,0,1,A,0,0,D,,7,17,4,6,15,11,3,6,4,1,0,0,2223
24/04/23,Atalanta,Roma,3,1,H,1,0,H,,7,14,4,1,15,11,3,4,3,1,0,0,2223
28/04/23,Lecce,Udinese,1,0,H,0,0,D,,15,10,3,3,21,12,7,4,4,2,0,0,2223
28/04/23,Spezia,Monza,0,2,A,0,1,A,,12,8,4,4,10,16,3,3,1,2,0,0,2223
29/04/23,Roma,Milan,1,1,D,0,0,D,,11,11,1,1,9,6,1,5,3,2,0,0,2223
29/04/23,Torino,Atalanta,1,2,A,0,1,A,,4,9,4,5,6,10,3,3,1,1,0,0,2223
30/04/23,Inter,Lazio,3,1,H,0,1,A,,25,9,9,5,13,14,2,3,2,3,0,0,2223
30/04/23,Cremonese,Verona,1,1,D,1,0,H,,12,14,5,6,10,16,3,5,0,0,1,0,2223
30/04/23,Napoli,Salernitana,1,1,D,0,0,D,,24,5,8,2,13,11,10,0,2,2,0,0,2223
30/04/23,Sassuolo,Empoli,2,1,H,0,1,A,,13,7,4,1,12,10,7,5,2,1,1,0,2223
30/04/23,Fiorentina,Sampdoria,5,0,H,1,0,H,,23,4,10,1,14,9,11,0,2,1,0,0,2223
30/04/23,Bologna,Juventus,1,1,D,1,0,H,,16,14,6,5,12,9,4,5,2,2,0,0,2223
03/05/23,Atalanta,Spezia,3,2,H,1,1,D,,14,9,6,4,8,10,12,3,0,3,0,0,2223
03/05/23,Juventus,Lecce,2,1,H,2,1,H,,16,14,4,5,11,10,6,7,2,2,0,0,2223
03/05/23,Salernitana,Fiorentina,3,3,D,1,1,D,,4,12,3,3,18,15,2,3,3,5,0,0,2223
03/05/23,Sampdoria,Torino,0,2,A,0,1,A,,7,12,0,4,13,11,2,3,3,2,1,0,2223
03/05/23,Lazio,Sassuolo,2,0,H,1,0,H,,13,13,5,2,13,13,1,2,3,5,0,0,2223
03/05/23,Milan,Cremonese,1,1,D,0,0,D,,18,6,5,2,12,12,10,0,0,3,0,1,2223
03/05/23,Monza,Roma,1,1,D,1,1,D,,8,14,4,8,13,15,4,3,3,4,0,1,2223
03/05/23,Verona,Inter,0,6,A,0,3,A,,7,20,2,10,4,11,2,7,0,0,0,0,2223
04/05/23,Empoli,Bologna,3,1,H,2,0,H,,13,18,3,3,15,16,2,5,3,0,0,0,2223
04/05/23,Udinese,Napoli,1,1,D,1,0,H,,7,7,3,4,15,13,2,6,1,0,0,0,2223
06/05/23,Milan,Lazio,2,0,H,2,0,H,,10,8,3,0,10,8,6,4,2,4,0,0,2223
06/05/23,Roma,Inter,0,2,A,0,1,A,,15,10,3,4,8,12,12,5,3,2,0,0,2223
06/05/23,Cremonese,Spezia,2,0,H,1,0,H,,9,18,4,8,9,6,3,13,0,2,0,0,2223
07/05/23,Atalanta,Juventus,0,2,A,0,0,D,,24,10,1,5,13,16,7,3,1,2,0,0,2223
07/05/23,Torino,Monza,1,1,D,0,0,D,,14,10,5,8,16,9,7,4,2,1,0,0,2223
07/05/23,Napoli,Fiorentina,1,0,H,0,0,D,,10,15,3,3,12,15,0,5,0,0,0,0,2223
07/05/23,Lecce,Verona,0,1,A,0,0,D,,15,9,2,3,11,13,4,4,2,5,0,0,2223
08/05/23,Empoli,Salernitana,2,1,H,1,0,H,,11,13,4,2,10,18,8,7,2,2,0,0,2223
08/05/23,Udinese,Sampdoria,2,0,H,2,0,H,,13,11,6,3,15,12,7,3,2,2,0,0,2223
08/05/23,Sassuolo,Bologna,1,1,D,1,1,D,,6,12,2,3,12,14,4,4,1,1,0,0,2223
12/05/23,Lazio,Lecce,2,2,D,1,1,D,,20,13,6,4,11,13,2,3,3,5,0,0,2223
13/05/23,Salernitana,Atalanta,1,0,H,0,0,D,,10,13,4,3,9,18,5,3,2,2,0,0,2223
13/05/23,Spezia,Milan,2,0,H,0,0,D,,14,14,4,3,15,11,6,9,1,1,0,0,2223
13/05/23,Inter,Sassuolo,4,2,H,1,0,H,,11,16,3,5,12,8,1,5,2,3,0,0,2223
14/05/23,Verona,Torino,0,1,A,0,1,A,,14,15,4,8,8,17,3,4,3,2,0,0,2223
14/05/23,Fiorentina,Udinese,2,0,H,1,0,H,,18,5,3,1,15,15,3,3,3,3,1,1,2223
14/05/23,Monza,Napoli,2,0,H,1,0,H,,10,20,4,7,11,13,6,10,1,1,0,0,2223
14/05/23,Bologna,Roma,0,0,D,0,0,D,,12,7,3,2,12,11,3,6,2,1,0,0,2223
14/05/23,Juventus,Cremonese,2,0,H,0,0,D,,24,3,7,2,15,5,7,0,2,0,0,0,2223
15/05/23,Sampdoria,Empoli,1,1,D,1,0,H,,13,16,3,4,16,14,1,2,3,4,0,0,2223
19/05/23,Sassuolo,Monza,1,2,A,1,0,H,,13,16,4,5,10,17,6,3,2,5,1,0,2223
20/05/23,Cremonese,Bologna,1,5,A,0,3,A,,13,19,2,9,7,13,3,9,1,2,0,1,2223
20/05/23,Atalanta,Verona,3,1,H,1,1,D,,13,10,5,2,9,11,6,3,1,3,0,0,2223
20/05/23,Milan,Sampdoria,5,1,H,3,1,H,,19,6,9,3,9,10,7,2,1,3,0,0,2223
21/05/23,Lecce,Spezia,0,0,D,0,0,D,,6,14,1,0,15,16,2,5,2,3,0,0,2223
21/05/23,Torino,Fiorentina,1,1,D,0,0,D,,10,8,4,1,9,11,3,3,1,2,0,0,2223
21/05/23,Napoli,Inter,3,1,H,0,0,D,,22,6,9,2,10,14,4,1,1,2,0,1,2223
21/05/23,Udinese,Lazio,0,1,A,0,0,D,,12,14,2,4,15,9,3,8,3,1,0,0,2223
22/05/23,Roma,Salernitana,2,2,D,0,1,A,,22,8,5,3,9,14,6,4,1,4,0,0,2223
22/05/23,Empoli,Juventus,4,1,H,2,0,H,,14,19,7,4,20,19,3,7,2,2,0,0,2223
26/05/23,Sampdoria,Sassuolo,2,2,D,1,2,A,,17,22,3,8,14,10,8,4,1,2,0,0,2223
27/05/23,Salernitana,Udinese,3,2,H,1,2,A,,11,10,3,4,12,22,2,1,3,3,0,1,2223
27/05/23,Spezia,Torino,0,4,A,0,1,A,,8,11,1,4,14,13,5,2,2,2,0,0,2223
27/05/23,Fiorentina,Roma,2,1,H,0,1,A,,15,8,5,4,11,12,7,4,5,3,0,0,2223
27/05/23,Inter,Atalanta,3,2,H,2,1,H,,20,11,11,3,8,18,9,7,0,1,0,0,2223
28/05/23,Verona,Empoli,1,1,D,0,0,D,,13,13,4,3,14,10,3,3,4,0,0,0,2223
28/05/23,Bologna,Napoli,2,2,D,0,1,A,,18,11,6,8,17,10,4,4,1,3,0,0,2223
28/05/23,Monza,Lecce,0,1,A,0,0,D,,5,9,1,1,11,20,1,3,2,3,0,0,2223
28/05/23,Lazio,Cremonese,3,2,H,2,0,H,,12,11,8,5,15,8,4,3,2,2,1,0,2223
28/05/23,Juventus,Milan,0,1,A,0,1,A,,16,9,3,3,12,10,4,5,1,2,0,0,2223
02/06/23,Sassuolo,Fiorentina,1,3,A,0,0,D,,5,15,2,7,7,15,2,4,4,4,2,0,2223
03/06/23,Torino,Inter,0,1,A,0,1,A,,17,14,5,4,6,7,6,4,1,2,0,0,2223
03/06/23,Cremonese,Salernitana,2,0,H,1,0,H,,12,11,4,1,15,12,4,6,1,2,0,0,2223
03/06/23,Empoli,Lazio,0,2,A,0,0,D,,7,21,1,11,7,10,6,7,3,2,1,0,2223
04/06/23,Napoli,Sampdoria,2,0,H,0,0,D,,21,6,9,4,7,7,11,0,0,1,0,0,2223
04/06/23,Atalanta,Monza,5,2,H,2,0,H,,20,8,10,4,13,8,5,1,1,2,0,1,2223
04/06/23,Lecce,Bologna,2,3,A,1,0,H,,20,11,7,7,11,9,7,2,1,3,0,0,2223
04/06/23,Milan,Verona,3,1,H,1,0,H,,14,6,5,1,5,18,7,1,1,4,0,0,2223
04/06/23,Roma,Spezia,2,1,H,1,1,D,,19,8,5,2,14,17,6,2,2,8,0,1,2223
04/06/23,Udinese,Juventus,0,1,A,0,0,D,,13,20,3,5,9,11,6,14,2,2,0,0,2223
19/08/23,Empoli,Verona,0,1,A,0,0,D,,10,10,4,4,17,18,2,4,2,2,0,0,2324
19/08/23,Frosinone,Napoli,1,3,A,1,2,A,,4,19,1,8,14,17,4,6,3,3,0,0,2324
19/08/23,Genoa,Fiorentina,1,4,A,0,3,A,,4,9,2,5,14,13,3,4,2,3,0,0,2324
19/08/23,Inter,Monza,2,0,H,1,0,H,,22,12,3,2,8,13,8,3,1,1,0,0,2324
20/08/23,Roma,Salernitana,2,2,D,1,1,D,,13,3,3,2,12,9,9,1,0,4,0,0,2324
20/08/23,Sassuolo,Atalanta,0,2,A,0,0,D,,11,16,3,6,9,13,7,7,0,0,0,0,2324
20/08/23,Lecce,Lazio,2,1,H,0,1,A,,23,10,7,4,12,16,5,2,3,2,0,0,2324
20/08/23,Udinese,Juventus,0,3,A,0,3,A,,18,9,5,4,12,10,7,3,1,3,0,0,2324
21/08/23,Torino,Cagliari,0,0,D,0,0,D,,11,8,2,2,8,12,8,3,1,1,0,0,2324
21/08/23,Bologna,Milan,0,2,A,0,2,A,,17,10,5,6,10,4,3,6,2,2,0,0,2324
26/08/23,Frosinone,Atalanta,2,1,H,2,0,H,,13,18,5,6,10,10,3,7,1,2,0,0,2324
26/08/23,Monza,Empoli,2,0,H,1,0,H,,20,18,5,6,14,7,6,5,1,2,0,0,2324
26/08/23,Milan,Torino,4,1,H,3,1,H,,17,8,7,1,13,16,2,1,2,3,0,0,2324
26/08/23,Verona,Roma,2,1,H,2,0,H,,5,23,3,7,17,12,1,12,1,3,1,0,2324
27/08/23,Fiorentina,Lecce,2,2,D,2,0,H,,9,6,4,2,13,12,3,3,1,3,0,0,2324
27/08/23,Juventus,Bologna,1,1,D,0,1,A,,14,9,3,4,14,13,5,1,2,1,0,0,2324
27/08/23,Lazio,Genoa,0,1,A,0,1,A,,16,5,2,3,9,16,15,1,4,2,0,0,2324
27/08/23,Napoli,Sassuolo,2,0,H,1,0,H,,25,6,5,1,9,10,12,4,0,1,0,1,2324
28/08/23,Salernitana,Udinese,1,1,D,0,0,D,,9,14,4,6,12,19,7,5,4,4,0,0,2324
28/08/23,Cagliari,Inter,0,2,A,0,2,A,,12,17,2,3,9,10,4,7,1,1,0,0,2324
01/09/23,Sassuolo,Verona,3,1,H,1,0,H,,16,11,7,3,8,13,10,1,1,3,0,0,2324
01/09/23,Roma,Milan,1,2,A,0,1,A,,13,9,2,4,14,15,3,5,2,4,0,1,2324
02/09/23,Bologna,Cagliari,2,1,H,0,1,A,,16,7,7,1,9,13,5,2,1,2,0,0,2324
02/09/23,Udinese,Frosinone,0,0,D,0,0,D,,12,12,6,2,14,9,3,5,2,2,0,0,2324
02/09/23,Atalanta,Monza,3,0,H,2,0,H,,18,8,8,2,11,9,7,3,0,3,0,0,2324
02/09/23,Napoli,Lazio,1,2,A,1,1,D,,22,6,4,2,8,9,7,2,1,2,0,0,2324
03/09/23,Inter,Fiorentina,4,0,H,1,0,H,,21,6,11,2,13,12,1,1,1,1,0,0,2324
03/09/23,Torino,Genoa,1,0,H,0,0,D,,10,7,3,2,13,7,4,0,2,5,0,0,2324
03/09/23,Empoli,Juventus,0,2,A,0,1,A,,7,18,0,5,14,13,3,7,3,3,0,0,2324
03/09/23,Lecce,Salernitana,2,0,H,1,0,H,,20,11,6,4,17,15,6,5,3,3,0,0,2324
16/09/23,Juventus,Lazio,3,1,H,2,0,H,,17,16,7,5,13,13,7,9,5,1,0,0,2324
16/09/23,Inter,Milan,5,1,H,2,0,H,,14,9,7,2,16,13,5,0,2,2,0,0,2324
16/09/23,Genoa,Napoli,2,2,D,1,0,H,,8,12,3,4,14,8,3,1,3,2,0,0,2324
17/09/23,Cagliari,Udinese,0,0,D,0,0,D,,10,11,1,1,12,11,4,6,2,1,1,0,2324
17/09/23,Frosinone,Sassuolo,4,2,H,1,2,A,,16,18,6,7,10,9,5,6,4,2,0,0,2324
17/09/23,Monza,Lecce,1,1,D,1,1,D,,25,4,6,3,17,11,10,1,6,1,1,1,2324
17/09/23,Fiorentina,Atalanta,3,2,H,2,1,H,,15,11,8,4,8,14,3,4,1,2,0,0,2324
17/09/23,Roma,Empoli,7,0,H,3,0,H,,14,8,9,2,15,5,2,6,2,2,0,0,2324
18/09/23,Salernitana,Torino,0,3,A,0,2,A,,14,11,4,3,12,16,1,2,2,2,0,0,2324
18/09/23,Verona,Bologna,0,0,D,0,0,D,,9,11,1,4,18,10,3,4,4,2,0,0,2324
22/09/23,Salernitana,Frosinone,1,1,D,0,1,A,,19,9,6,3,12,12,8,6,2,2,0,0,2324
22/09/23,Lecce,Genoa,1,0,H,0,0,D,,18,8,3,1,12,10,4,3,1,3,0,1,2324
23/09/23,Milan,Verona,1,0,H,1,0,H,,9,10,4,2,13,9,2,3,4,2,0,0,2324
23/09/23,Sassuolo,Juventus,4,2,H,2,1,H,,18,15,7,2,13,8,6,3,4,2,0,0,2324
23/09/23,Lazio,Monza,1,1,D,1,1,D,,8,16,1,4,13,7,1,3,2,2,0,0,2324
24/09/23,Empoli,Inter,0,1,A,0,0,D,,7,23,1,6,15,11,3,6,2,2,0,0,2324
24/09/23,Atalanta,Cagliari,2,0,H,1,0,H,,10,11,6,1,6,11,7,7,1,2,0,0,2324
24/09/23,Udinese,Fiorentina,0,2,A,0,1,A,,20,6,8,2,13,11,10,3,0,1,0,0,2324
24/09/23,Bologna,Napoli,0,0,D,0,0,D,,5,12,2,4,16,12,5,5,4,5,0,0,2324
24/09/23,Torino,Roma,1,1,D,0,0,D,,13,11,4,3,4,5,7,1,0,2,0,0,2324
26/09/23,Juventus,Lecce,1,0,H,0,0,D,,14,2,5,0,14,15,5,1,2,5,0,1,2324
27/09/23,Cagliari,Milan,1,3,A,1,2,A,,16,17,6,6,13,6,3,5,3,1,0,0,2324
27/09/23,Empoli,Salernitana,1,0,H,1,0,H,,13,14,6,2,18,13,10,2,2,1,0,0,2324
27/09/23,Verona,Atalanta,0,1,A,0,1,A,,11,8,2,2,10,25,4,1,2,3,0,0,2324
27/09/23,Inter,Sassuolo,1,2,A,1,0,H,,13,13,3,6,10,8,8,6,0,1,0,0,2324
27/09/23,Lazio,Torino,2,0,H,0,0,D,,6,7,3,2,12,13,4,2,1,4,0,0,2324
27/09/23,Napoli,Udinese,4,1,H,2,0,H,,23,13,10,3,11,10,8,4,1,1,0,0,2324
28/09/23,Frosinone,Fiorentina,1,1,D,0,1,A,,11,19,3,6,6,11,8,10,3,3,0,0,2324
28/09/23,Monza,Bologna,0,0,D,0,0,D,,12,7,3,5,9,13,7,5,5,3,0,1,2324
28/09/23,Genoa,Roma,4,1,H,2,1,H,,8,13,4,3,7,12,1,7,4,3,0,0,2324
30/09/23,Lecce,Napoli,0,4,A,0,1,A,,9,15,4,6,11,11,3,7,3,2,0,0,2324
30/09/23,Milan,Lazio,2,0,H,0,0,D,,14,13,7,4,15,5,7,1,3,2,0,0,2324
30/09/23,Salernitana,Inter,0,4,A,0,0,D,,12,16,3,6,12,10,3,3,2,1,0,0,2324
01/10/23,Bologna,Empoli,3,0,H,1,0,H,,21,12,9,4,11,16,2,6,2,4,0,0,2324
